text,is_recruitment,cat_reason,label,legit_reason,source_file,source
"Tuyển gấp ! Tuyển gấp
Bên mình cần tuyển thợ nano ,yêu cầu biết cắt nhựa nano , ko nuôi ăn ,ở .
Lương thử việc sau thử việc ( lương + phụ cấp )
LH: 0941489286 ( goi trực tiếp )",1,"Tin đăng chứa từ khóa 'Tuyển gấp', mô tả vị trí làm việc 'thợ nano' và yêu cầu kỹ năng cụ thể.",0,"Thiếu địa chỉ cụ thể, xưng hô thiếu chuyên nghiệp ('Bên mình cần...'), mức lương không rõ ràng.",content1_step2.csv,
":herb:Mở rộng chi nhánh cần nhân lực làm việc cùng tại khu vực Đà Nẵng:herb:
Công việc: phụ bán, lên đơn, báo giá, kiểm hàng, tư vấn viên, hỗ trợ cskh....
:hotsprings: Độ tuổi:
:woman_pouting_light_skin_tone:Nữ: 20t - 55t
:man_frowning_light_skin_tone:Nam: 20t - 30t",1,,0,,facebook.csv,facebook.com
"Open OB sau Tết cho các bác Junior BA tiếng Nhật từ 1yoe, ib mình gửi thêm thông tin tư vấn ngay nhen",1,Tin đăng tìm kiếm nhân viên Junior BA tiếng Nhật với yêu cầu kinh nghiệm từ 1 năm.,0,"Việc nhẹ (OB), thiếu địa chỉ cụ thể, xưng hô 'ib mình' không chuyên nghiệp.",content4_step2.csv,
"NHÂN VIÊN R&D PACKING (R&D BAO BÌ) (MỚI)
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Xe đưa đón Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương CLB thể thao MÔ TẢ CÔNG VIỆC Đề xuất ý tưởng, tìm hiểu và nghiên cứu cải tiến và phát triển các loại chất liệu bao bì phù hợpvới các sản phẩm hiện có và định hướng phát triển sản phẩm mới. Đề xuất ý tưởng, tìm hiểu và nghiên cứu cải tiến và phát triển quy cách đóng gói (xác định kíchthước, layout..) phù hợp với các sản phẩm hiện có và định hướng phát triển sản phẩm mới. Lên kế hoạch, triển khai và thực hiện khảo sát, thử nghiệm, chuyển giao bao bì vào sản xuấtthực tế. Thực hiện đánh giá chất lượng BTP, thành phẩm và thẩm định khi áp dụng hoặc thay đổi bao bìmới Hỗ trợ xử lý khiếu nại, tồn kho, tư vấn kỹ thuật về bao bì đến các bộ phận liên quan. Hoàn thiện hồ sơ, tài liệu SOP Thực hiện các công việc khác theo yêu cầu của cấp trên Thời gian làm việc: - Thường xuyên: 8:00 đến 16:30 (nghỉ trưa 30 phút) – từ thứ 2 đến thứ 7 - Khi có phát sinh theo đơn sản xuất, đi làm theo ca: Ca 1: từ 06:00 sáng đến 14:00, nghỉ giữa giờ 30 phút Ca 2: từ 14:00 đến 22:00, nghỉ giữa giờ 30 phút Ca 3: từ 22:00 đến 06:00 ngày hôm sau, nghỉ giữa giờ 45 phút Địa diểm làm việc: Hoàng Sơn Food, Lô CN7, Đường N4, KCN Sóng Thần 3, Phú Tân, Thủ Dầu Một ------------------------ QUYỀN LỢI: Lương thỏa thuận theo năng lực Chế độ BHXH đầy đủ theo luật định. Chế độ thăm hỏi hiếu hỉ, ốm đau, lễ tết. Thưởng tháng 13, thưởng thành tích, sáng kiến…. Ngày nghỉ, phép năm đầy đủ theo luật cấp cơm trưa Cơ hội đào tạo và thăng tiến. Có ký túc xá cho nhân viên tại công ty (đối với NV ký HĐLĐ chính thức) YÊU CẦU CÔNG VIỆC YÊU CẦU: Trình độ: Cao đẳng trở lên chuyên ngành thực phẩm, QAQC  Ngôn ngữ: Anh văn  Kỹ năng máy tính: Trung cấp Có kinh nghiệm ít nhất 3 năm ở vị trí tương đương trong ngành thực phẩm. Có tinh thần ham học hỏi, có tính cẩn thận, biết quan sát đánh giá, có tinh thần tự giác Hiểu biết về nông sản, Tinh thần trách nhiệm và kỷ luật Làm việc có trách nhiệm Đồng ý đi ca khi có yêu cầu hoặc theo tình hình sản xuất. ĐỊA ĐIỂM LÀM VIỆC Bình Dương Lô CN7, Đường N4, Khu công nghiệp Sóng Thần 3, Thủ Dầu Một THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: 23 - 35 Lương: 15 Tr - 17 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-r-d-packing-r-d-bao-bi.35C6012F.html
"Nhân Viên Kinh Doanh
PHÚC LỢI Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương MÔ TẢ CÔNG VIỆC Mô tả công việc: - Khảo sát thị trường. - Tìm kiếm khách hàng. - Lập báo giá và bán hàng. - Chăm sóc khách hàng. - Tiếp nhận và theo dõi xử lý khiếu nại của khách hàng. - Chịu trách nhiệm về mục tiêu kinh doanh với trưởng bộ phận. - Phối hợp với các bộ phận khác trong các công việc chung của công ty nhằm xây dựng và phát triển công ty. YÊU CẦU CÔNG VIỆC Yêu cầu công việc: - Tốt nghiệp Cao đẳng/ Đại học chuyên ngành Quản trị kinh doanh, Kỹ thuật, Cơ khí và các ngành liên quan. - Có kinh nghiệm làm sale mảng B2B là lợi thế. - Kỹ năng giao tiếp, đàm phán tốt. - Biết tiếng Anh, tiếng Nhật là lợi thế - Ưu tiên ứng viên có bằng lái xe B2. - Chỉ cần bạn yêu thích kinh doanh sẽ được đào tạo và hướng dẫn cụ thể. Quyền lợi của ứng viên: - Lương cứng từ 10-14tr. Thu Nhập Hàng tháng từ 20-40tr - BHYT, BHXH, BHTN, BHSK - Thưởng doanh số - Du lịch, nghỉ mát: 01 lần/năm - Thưởng lễ, tết - Phúc lợi (Ốm đau, hiếu hỷ…) - Thưởng tháng lương thứ 13 - Phụ cấp ăn trưa, điện thoại… - Thời gian làm việc: 08h – 17h00, Nghỉ 2 Thứ 7 + Chủ nhật ĐỊA ĐIỂM LÀM VIỆC Hà Nội Cụm công nghiệp Đắc Sở - Đắc Sở - Hoài Đức - Hà Nội Hồ Chí Minh T18-17 Vinhomes Grand Park, Phường Long Bình, Thành phố Thủ Đức, Thành phố Hồ Chí Minh THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: Không giới hạn tuổi Lương: 20 Tr - 40 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C5EF1D.html
"CỬA HÀNG THỰC PHẨM XANH CẦN BỔ SUNG NGƯỜI LÀM ( Nữ Lớn tuổi càng tốt )
CV nhẹ nhàng.giờ hành chính ( có nghĩ trưa)
Lh : 0777541601 để được nhận việc.",1,,0,,facebook.csv,facebook.com
"Compliance Lead (Manufacturing) (MỚI)
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Du lịch nước ngoài Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Nghỉ phép năm MÔ TẢ CÔNG VIỆC Lead and manage all Compliance activities for all company, fostering a culture of integrity and transparency Develop and implement a comprehensive compliance program aligned with global and regional strategies. Advise management and departments on compliance matters, including anti-bribery & corruption (ABAC), antitrust, anti–money laundering (AML), data privacy, safety, health, and environment. Design and deliver compliance training programs to enhance employee awareness and accountability. Oversee and conduct internal investigations related to regulatory or ethical violations. Coordinate with Legal, HR, Finance, Technical, and other departments to ensure seamless compliance integration across operations. Report directly to the Regional Compliance in headquarters and collaborate closely with the Legal Manager YÊU CẦU CÔNG VIỆC Male/Female, aged 30–45. Bachelor’s degree in Law, Finance, Business Administration, or related fields. Minimum 8 years of experience in Compliance, preferably within a multinational company (MNC) environment. Strong understanding of Anti-Bribery and Corruption (ABAC), AML, data privacy, and HSE compliance frameworks. Fluent English (daily interaction with international management). THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: 30 - 45 Lương: 1,200 - 1,700 USD GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/compliance-lead-manufacturing.35C5FFA8.html
":lotion_bottle::lotion_bottle::lotion_bottle: CẦN GẤP 3 - 5 BẠN PHỤ CHỊ BÁN
MỸ PHẨM VÀ ĐỒ UỐNG:lotion_bottle::lotion_bottle::lotion_bottle:
:soon: Mô tả: làm việc trực tiếp tại đại lý 
*Yêu cầu : đủ 19 tuổi trở lên 
-Thời gian: 
•Ca sáng: 7h30 - 11h30
 •Ca chiều: 13h00 - 17h
( Không nhận sinh viên làm thêm )
-Thu nhập : 
•8 tiếng : 7tr5 - 8tr + thưởng
 •4 tiếng : 3tr5 - 4tr + thưởng
:fire::fire::fire:
 •Được chọn 1 ngày bất kì nghỉ trong tuần
• không cần kinh nghiệm, không cần ngoại hình
:iphone:IB TRỰC TIẾP MÌNH QUA MESSENGER hoặc IB 0798525773 (zalo) gặp nhân sự",1,"Tin đăng tìm người phụ bán mỹ phẩm và đồ uống. Mô tả rõ ràng thời gian làm việc, thu nhập và yêu cầu.",0,"Xưng hô thiếu chuyên nghiệp ('MÌNH'), mức lương cao cho việc nhẹ, không rõ địa chỉ cụ thể công ty/đại lý.",content2_step2.csv,
":sparkles::sparkles::sparkles: EM cần 2 CHỊ (24t - 55t) phụ bán mỹ phẩm tại Hải Châu, 7tr/tháng.
Thời gian đi 8h về 16h, Ib hoặc LH qua 0878.370.711 :sparkles::sparkles::sparkles:",1,Tin tuyển dụng nhân viên bán hàng mỹ phẩm.,0,"Việc gia đình/cá nhân thiếu địa chỉ cụ thể, xưng hô 'EM cần' thiếu chuyên nghiệp.",content3_step2.csv,
"CƠ HỘI VIỆC LÀM TẠI VNVC ĐANG CHỜ BẠN :blue_heart:
:point_right: Gia nhập VNVC ngay hôm nay để bắt đầu hành trình sự nghiệp mới :tada:",1,Văn bản chứa từ khóa 'CƠ HỘI VIỆC LÀM' và 'Gia nhập VNVC ngay hôm nay để bắt đầu hành trình sự nghiệp mới',0,Thiếu thông tin cụ thể về công việc và địa chỉ. Xưng hô thiếu chuyên nghiệp.,content1_step2.csv,
"Nhân viên SEO Marketing
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Nghỉ phép năm MÔ TẢ CÔNG VIỆC Lên kế hoạch và triển khai nội dung cho website đảm bảo các internal link và external links đúng các mục tiêu chung (bài viết blog, landing page, sản phẩm/dịch vụ, tin tức, đăng bài mua bán sản phẩm...) phù hợp với chiến lược marketing của công ty. Nghiên cứu từ khóa, đối thủ cạnh tranh và xu hướng tìm kiếm để xây dựng nội dung chuẩn SEO, tăng khả năng hiển thị trên Google. Viết và tối ưu nội dung (title, meta description, heading, internal link, external link, hình ảnh...) đảm bảo chuẩn SEO onpage. Quản lý và cập nhật thường xuyên các nội dung trên website đảm bảo tính chính xác, mới mẻ và thu hút. Phụ trách xây dựng nội dung, quản lý và phát triển fanpage của công ty: - Lên kế hoạch đăng bài theo tuần/tháng. - Viết bài, chỉnh sửa hình ảnh/thiết kế cơ bản (nếu cần) để đăng tải. - Duy trì tương tác với khách hàng (trả lời bình luận, inbox). - Đề xuất ý tưởng nội dung sáng tạo, bắt trend để tăng tương tác và độ phủ thương hiệu. Phối hợp với team Khác (thiết kế, Sales , Pr Báo chí ) để tạo nội dung đồng bộ và nhất quán khi có sự kiện/ hội thảo. Theo dõi, phân tích hiệu quả nội dung trên website & fanpage bằng các công cụ (Google Analytics, Search Console, Facebook Insights...) và đề xuất cải thiện. Thực hiện các công việc khác liên quan đến SEO, content và phát triển kênh online theo chỉ đạo của quản lý. Follow khách hàng tiềm năng YÊU CẦU CÔNG VIỆC Có hiểu biết trong lĩnh vực viết content SEO và quản lý fanpage. Trình độ ngoại ngữ cơ bản. Khả năng viết lách tốt, sáng tạo, có khả năng research đa dạng lĩnh vực. Am hiểu về SEO cơ bản đến nâng cao (onpage, offpage). Biết sử dụng các công cụ hỗ trợ SEO (Google Keyword Planner, Ahrefs, SEMrush, Yoast SEO...) và quản lý fanpage (Facebook Business Suite, Creator Studio...). Có tư duy sáng tạo, nhanh nhạy với các xu hướng/bắt trend. Ưu tiên ứng viên có khả năng cơ bản về thiết kế hình ảnh (Canva, Photoshop...) để hỗ trợ fanpage. Tinh thần chủ động, ham học hỏi, có trách nhiệm với công việc. ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh 452G Lũy Bán Bích, Quận Tân Phú, Thành phố Hồ Chí Minh THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: 25 - 35 Lương: 10 Tr - 12 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-seo-marketing.35C5C664.html
":mega: MÌNH ĐANG CẦN 4 BẠN BÁN MỸ PHẨM VÀ HÀNG TIÊU DÙNG
- Nữ tuổi từ :19t-40t( thái độ tốt - không sv ) 
:alarm_clock: Thời gian : - Sáng : 8h -11h30 
                          - Chiều : 13h30 - 17h30 
( trưa nghỉ 2 tiếng , nghỉ lễ ,0ff 2 ngày/1 tháng ) 
:dollar: Thu nhập : 7- 9TR ( có thưởng ) 
:phone: Chi tiết liên hệ hoặc zalo: 0934873175 nhận việc",1,"Tin đăng tìm người bán mỹ phẩm và hàng tiêu dùng. Mô tả rõ ràng thời gian làm việc, thu nhập và cách liên hệ.",0,"Việc bán hàng thường không có địa chỉ cụ thể. Văn phong thiếu chuyên nghiệp, xưng hô 'mình' và mức lương chưa rõ ràng.",content2_step2.csv,
"Tuyển CTV KTV BAR chiết khấu % cao, nhận tiền liền trong đêm, ở nhà vẫn có thể kiếm tiền được :dollar:
#admclub
Zalo : 0386445952",1,Tuyển CTV KTV bán hàng với chiết khấu cao và thu nhập liền trong đêm. Mặc dù có thể là lừa đảo nhưng mục đích bài đăng là tìm người làm việc.,0,"Việc nhẹ lương cao (chiết khấu %), thiếu địa chỉ cụ thể, xưng hô 'Zalo' không chuyên nghiệp.",content3_step2.csv,
"Dự án US mới toanh open Devops Azure Senior (Freelancer/Full remote) EN giao tiếp tốt
Lương thưởng cực hấp dẫn
Inbox ạ.",1,"Mô tả vị trí công việc (Devops Azure Senior), yêu cầu kỹ năng (Freelancer/Full remote, EN giao tiếp tốt) và đề cập đến lương thưởng.",0,"Thiếu địa chỉ cụ thể, xưng hô 'Inbox ạ' thiếu chuyên nghiệp, mô tả công việc mơ hồ.",content4_step2.csv,
"Trợ lý Tổng giám đốc
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC Hỗ trợ điều hành - Sắp xếp lịch làm việc, lịch họp, lịch công tác của TGĐ. - Chuẩn bị tài liệu, tham gia các cuộc họp và ghi biên bản. - Đầu mối truyền đạt chỉ đạo từ TGĐ đến các phòng ban và theo dõi kết quả. Quản lý thông tin & báo cáo - Thu thập, tổng hợp, phân tích thông tin phục vụ quyết định của TGĐ. - Soạn thảo công văn, thông báo, báo cáo tuần/tháng/quý. - Kiểm tra tính chính xác của các báo cáo từ các bộ phận gửi lên TGĐ. Theo dõi dự án & KPI - Hỗ trợ TGĐ giám sát tiến độ các dự án, cảnh báo rủi ro và đề xuất giải pháp. - Nhắc nhở, đôn đốc các bộ phận thực hiện KPI theo kế hoạch. Đối nội – Đối ngoại - Tiếp đón và làm việc với đối tác trong/ngoài nước theo ủy quyền. - Tổ chức, tham gia các sự kiện, chuyến công tác của TGĐ. - Hỗ trợ xây dựng văn hóa doanh nghiệp và truyền thông nội bộ. Nhiệm vụ khác - Bảo mật thông tin. - Thực hiện các yêu cầu phát sinh từ TGĐ. YÊU CẦU CÔNG VIỆC Tốt nghiệp Đại học chuyên ngành: Quản trị kinh doanh, Kinh tế, Luật, Ngoại thương, hoặc các chuyên ngành liên quan. Tối thiểu 2–3 năm kinh nghiệm ở vị trí Trợ lý/Thư ký/Điều phối dự án hoặc tương đương. Ưu tiên kinh nghiệm trong lĩnh vực sản xuất – thương mại – xuất khẩu hoặc môi trường doanh nghiệp vừa & lớn. Cẩn thận, trách nhiệm, tuân thủ, bảo mật tốt. Chủ động, nhanh nhạy, tinh thần phục vụ và hỗ trợ. Tư duy logic, định hướng giải quyết vấn đề. Kỹ năng giao tiếp và xử lý tình huống tốt. Thành thạo tin học văn phòng (Excel, PowerPoint) và soạn thảo văn bản chuẩn mực. Tiếng Anh khá (ưu tiên giao tiếp tốt). ĐỊA ĐIỂM LÀM VIỆC Hà Nội Tầng 3 tháp A, Golden Palace, 99 Mễ Trì, Nam Từ Liêm, Hà Nội THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: 12 Tr - 18 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/tro-ly-tong-giam-doc.35C5E69A.html
